team,date,elo,display_name
bv-borussia-09-dortmund-germany,1960-01-05,1344.48935074903,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-02-02,1332.65794858794,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-03-01,1328.87266783123,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-04-05,1344.36239150447,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-05-03,1340.60023391059,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-06-07,1340.60023391059,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-07-05,1340.60023391059,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-08-02,1340.60023391059,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-09-06,1334.5598584898,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-10-04,1345.55697861927,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-11-01,1353.00111247162,Borussia Dortmund
bv-borussia-09-dortmund-germany,1960-12-06,1350.72430599812,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-01-03,1325.77344236567,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-02-07,1365.77917867059,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-03-07,1377.66484762958,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-04-04,1379.68652058094,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-05-02,1370.93198189113,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-06-06,1362.16068082962,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-07-04,1368.85025435649,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-08-01,1368.85025435649,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-09-05,1343.99737385321,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-10-03,1322.18374179064,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-11-07,1327.37407223874,Borussia Dortmund
bv-borussia-09-dortmund-germany,1961-12-05,1316.68288140158,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-01-02,1330.52080543488,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-02-06,1335.27028116477,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-03-06,1324.28830174703,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-04-03,1337.09164570812,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-05-01,1327.57161277146,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-06-05,1327.57161277146,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-07-03,1327.57161277146,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-08-07,1327.57161277146,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-09-04,1346.48422006869,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-10-02,1313.40689206693,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-11-06,1356.79028594223,Borussia Dortmund
bv-borussia-09-dortmund-germany,1962-12-04,1359.97301749191,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-01-01,1365.81596093039,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-02-05,1352.6808608747,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-03-05,1352.6808608747,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-04-02,1353.78564979104,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-05-07,1379.33346477072,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-06-04,1369.13831016257,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-07-02,1414.01906952282,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-08-06,1414.01906952282,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-09-03,1403.09194111803,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-10-01,1429.15763908474,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-11-05,1454.71979195566,Borussia Dortmund
bv-borussia-09-dortmund-germany,1963-12-03,1448.72380523473,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-01-07,1479.99253957938,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-02-04,1484.80155004059,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-03-03,1477.11176585627,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-04-07,1449.33980917149,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-05-05,1456.86524955355,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-06-02,1443.86458048812,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-07-07,1443.86458048812,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-08-04,1443.86458048812,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-09-01,1438.67707711288,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-10-06,1437.07612094503,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-11-03,1444.05624278045,Borussia Dortmund
bv-borussia-09-dortmund-germany,1964-12-01,1413.18270379046,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-01-05,1386.15629273513,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-02-02,1383.74693591854,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-03-02,1401.67159743207,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-04-06,1418.10041045817,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-05-04,1438.13670258615,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-06-01,1429.62491561943,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-07-06,1429.62491561943,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-08-03,1429.62491561943,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-09-07,1439.63129680415,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-10-05,1455.78852639383,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-11-02,1482.52340944954,Borussia Dortmund
bv-borussia-09-dortmund-germany,1965-12-07,1487.86606260331,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-01-04,1478.19313345534,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-02-01,1494.86028138548,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-03-01,1501.32079594608,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-04-05,1533.89297133065,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-05-03,1545.42006308347,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-06-07,1526.01318325756,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-07-05,1526.01318325756,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-08-02,1526.01318325756,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-09-06,1501.82639267574,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-10-04,1479.46730284228,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-11-01,1486.80608753294,Borussia Dortmund
bv-borussia-09-dortmund-germany,1966-12-06,1481.51647225319,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-01-03,1470.72232298006,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-02-07,1479.51478497339,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-03-07,1457.66650031726,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-04-04,1457.25014698979,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-05-02,1460.12821314119,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-06-06,1485.09678806989,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-07-04,1485.09678806989,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-08-01,1485.09678806989,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-09-05,1486.33088625407,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-10-03,1483.92619973048,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-11-07,1467.25403398743,Borussia Dortmund
bv-borussia-09-dortmund-germany,1967-12-05,1456.85225617233,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-01-02,1446.69461665267,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-02-06,1451.19703042122,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-03-05,1434.04387015215,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-04-02,1411.59205452805,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-05-07,1409.28722835352,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-06-04,1399.39104332518,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-07-02,1399.39104332518,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-08-06,1399.39104332518,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-09-03,1387.89811418224,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-10-01,1364.25220072911,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-11-05,1378.74928125028,Borussia Dortmund
bv-borussia-09-dortmund-germany,1968-12-03,1398.92944013025,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-01-07,1386.71370253203,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-02-04,1396.58585729195,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-03-04,1386.670396795,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-04-01,1367.67591467561,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-05-06,1349.55719086278,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-06-03,1352.14721529703,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-07-01,1361.58593861239,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-08-05,1361.58593861239,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-09-02,1350.39547217474,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-10-07,1345.61576325668,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-11-04,1372.81091790828,Borussia Dortmund
bv-borussia-09-dortmund-germany,1969-12-02,1379.83584918973,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-01-06,1381.59288615159,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-02-03,1389.58444107909,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-03-03,1372.27107303231,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-04-07,1387.03908123422,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-05-05,1375.42914899157,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-06-02,1375.42914899157,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-07-07,1375.42914899157,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-08-04,1375.42914899157,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-09-01,1372.77901205631,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-10-06,1371.26949357629,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-11-03,1361.34121931839,Borussia Dortmund
bv-borussia-09-dortmund-germany,1970-12-01,1364.27138865652,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-01-05,1353.33716032327,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-02-02,1348.98952281683,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-03-02,1358.28562484349,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-04-06,1351.98684760205,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-05-04,1346.20839947695,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-06-01,1328.914214108,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-07-06,1329.47210826795,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-08-03,1329.47210826795,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-09-07,1315.41527432747,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-10-05,1310.09983700811,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-11-02,1312.48914727413,Borussia Dortmund
bv-borussia-09-dortmund-germany,1971-12-07,1286.43474615988,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-01-04,1286.33677544941,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-02-01,1279.47090256095,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-03-07,1257.08171631977,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-04-04,1236.26194233972,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-05-02,1254.15018647139,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-06-06,1235.21620457188,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-07-04,1242.30627665998,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-08-01,1242.30627665998,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-09-05,1242.30627665998,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-10-03,1242.30627665998,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-11-07,1242.30627665998,Borussia Dortmund
bv-borussia-09-dortmund-germany,1972-12-05,1242.30627665998,Borussia Dortmund
bv-borussia-09-dortmund-germany,1976-09-07,1262.61661265536,Borussia Dortmund
bv-borussia-09-dortmund-germany,1976-10-05,1273.74777164485,Borussia Dortmund
bv-borussia-09-dortmund-germany,1976-11-02,1267.01098782982,Borussia Dortmund
bv-borussia-09-dortmund-germany,1976-12-07,1274.95130077367,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-01-04,1278.19341215083,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-02-01,1291.38249138078,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-03-01,1294.3873157784,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-04-05,1317.51024746491,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-05-03,1313.34585397878,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-06-07,1305.70030624821,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-07-05,1305.70030624821,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-08-02,1305.70030624821,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-09-06,1301.30791330358,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-10-04,1316.02048156416,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-11-01,1322.02420624415,Borussia Dortmund
bv-borussia-09-dortmund-germany,1977-12-06,1341.79989201968,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-01-03,1353.3214815317,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-02-07,1333.58900702882,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-03-07,1310.04420255591,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-04-04,1342.5971779703,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-05-02,1339.43760005551,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-06-06,1339.43760005551,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-07-04,1339.43760005551,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-08-01,1339.43760005551,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-09-05,1354.64847663203,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-10-03,1358.71109340686,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-11-07,1339.45542746676,Borussia Dortmund
bv-borussia-09-dortmund-germany,1978-12-05,1342.56729461252,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-01-02,1342.67281444339,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-02-06,1342.43420254859,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-03-06,1333.73958087659,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-04-03,1345.31786169079,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-05-01,1327.89475650217,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-06-05,1332.67916930433,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-07-03,1340.5446059314,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-08-07,1340.5446059314,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-09-04,1363.33058113207,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-10-02,1380.70649375063,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-11-06,1398.64814897797,Borussia Dortmund
bv-borussia-09-dortmund-germany,1979-12-04,1396.0499846471,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-01-01,1397.24467751323,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-02-05,1390.56132093773,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-03-04,1374.80469919795,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-04-01,1355.54593877377,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-05-06,1376.09944577922,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-06-03,1378.88054401861,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-07-01,1378.88054401861,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-08-05,1378.88054401861,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-09-02,1388.35633535708,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-10-07,1394.24091659918,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-11-04,1415.24546331038,Borussia Dortmund
bv-borussia-09-dortmund-germany,1980-12-02,1396.27325528227,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-01-06,1398.10318559818,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-02-03,1389.2465409089,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-03-03,1386.21136988278,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-04-07,1397.13676576485,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-05-05,1375.67157207254,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-06-02,1387.4538980269,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-07-07,1389.88372122203,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-08-04,1389.88372122203,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-09-01,1384.92403273376,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-10-06,1390.89584627299,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-11-03,1394.97336228404,Borussia Dortmund
bv-borussia-09-dortmund-germany,1981-12-01,1393.19929130889,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-01-05,1401.4682210121,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-02-02,1416.14985047846,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-03-02,1427.01116951552,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-04-06,1440.1985325061,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-05-04,1453.80613805305,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-06-01,1447.4513999586,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-07-06,1447.4513999586,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-08-03,1447.4513999586,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-09-07,1477.87297455916,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-10-05,1448.25652855044,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-11-02,1469.01241990102,Borussia Dortmund
bv-borussia-09-dortmund-germany,1982-12-07,1457.64214005884,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-01-04,1467.07506411111,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-02-01,1465.44300127952,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-03-01,1485.5708325829,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-04-05,1475.10017591608,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-05-03,1444.5546982541,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-06-07,1437.14244463968,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-07-05,1437.14244463968,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-08-02,1437.14244463968,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-09-06,1431.45146377563,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-10-04,1424.1596873032,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-11-01,1389.48383547539,Borussia Dortmund
bv-borussia-09-dortmund-germany,1983-12-06,1375.49454726479,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-01-03,1383.32018648334,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-02-07,1396.88539813196,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-03-06,1399.12050476539,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-04-03,1396.79960964918,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-05-01,1378.29523749197,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-06-05,1391.87608235622,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-07-03,1391.87608235622,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-08-07,1391.87608235622,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-09-04,1373.57494896823,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-10-02,1361.86111762632,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-11-06,1351.81866854558,Borussia Dortmund
bv-borussia-09-dortmund-germany,1984-12-04,1358.33090178496,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-01-01,1351.93265904952,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-02-05,1346.01208409597,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-03-05,1339.69379263279,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-04-02,1365.75841819362,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-05-07,1362.62796762627,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-06-04,1358.80497430212,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-07-02,1372.80436404824,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-08-06,1372.80436404824,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-09-03,1352.37077603679,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-10-01,1333.43037558263,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-11-05,1331.73146168159,Borussia Dortmund
bv-borussia-09-dortmund-germany,1985-12-03,1367.42709764511,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-01-07,1356.8240431344,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-02-04,1366.25385675982,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-03-04,1344.02243511502,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-04-01,1339.95911940505,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-05-06,1338.967966864,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-06-03,1338.967966864,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-07-01,1338.967966864,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-08-05,1338.967966864,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-09-02,1342.91105119021,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-10-07,1353.37089390201,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-11-04,1335.52761705322,Borussia Dortmund
bv-borussia-09-dortmund-germany,1986-12-02,1364.00113773212,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-01-06,1373.36473841176,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-02-03,1373.36473841176,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-03-03,1378.47635585679,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-04-07,1368.4784626807,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-05-05,1383.32770236417,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-06-02,1407.08064134924,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-07-07,1416.41429975304,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-08-04,1411.8543808521,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-09-01,1405.40810264544,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-10-06,1402.23414015871,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-11-03,1396.32939420387,Borussia Dortmund
bv-borussia-09-dortmund-germany,1987-12-01,1405.74053715198,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-01-05,1378.28158459878,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-02-02,1378.28158459878,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-03-01,1374.10162342939,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-04-05,1379.56590907986,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-05-03,1383.54262168957,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-06-07,1377.88005322784,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-07-05,1377.88005322784,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-08-02,1370.85073941117,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-09-06,1363.56874481983,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-10-04,1380.32808510805,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-11-01,1360.06878648253,Borussia Dortmund
bv-borussia-09-dortmund-germany,1988-12-06,1371.65856904987,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-01-03,1371.65856904987,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-02-07,1371.65856904987,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-03-07,1375.34441491714,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-04-04,1387.54443247393,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-05-02,1403.38704230497,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-06-06,1410.58227487326,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-07-04,1406.9723986591,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-08-01,1396.75355577692,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-09-05,1419.54433145665,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-10-03,1445.10045478906,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-11-07,1420.15712569687,Borussia Dortmund
bv-borussia-09-dortmund-germany,1989-12-05,1411.7364788227,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-01-02,1421.38364334701,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-02-06,1421.38364334701,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-03-06,1430.37772036836,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-04-03,1445.49896224155,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-05-01,1470.05629363883,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-06-05,1469.6428253348,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-07-03,1469.6428253348,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-08-07,1469.6428253348,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-09-04,1452.43210379774,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-10-02,1496.25816041282,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-11-06,1498.70853710406,Borussia Dortmund
bv-borussia-09-dortmund-germany,1990-12-04,1503.48177526149,Borussia Dortmund
bv-borussia-09-dortmund-germany,1991-01-01,1530.18333760495,Borussia Dortmund
bv-borussia-09-dortmund-germany,1991-02-05,1530.18333760495,Borussia Dortmund
bv-borussia-09-dortmund-germany,1991-03-05,1514.25721685212,Borussia Dortmund
bv-borussia-09-dortmund-germany,1991-04-02,1506.15187719693,Borussia Dortmund
bv-borussia-09-dortmund-germany,1991-05-07,1457.61201315627,Borussia Dortmund
